,0,1,2,3
27017,DB00116,DB14080,0.0,0
27016,DB01700,DB11764,0.0,0
27015,DB13237,DB08944,0.0,0
27014,DB04715,DB14813,0.0,0
27013,DB00511,DB11100,0.0,0
27012,DB06630,DB01735,0.0,0
27011,DB01118,DB11763,0.0,0
27010,DB00914,DB07335,0.0,0
27009,DB14579,DB16231,0.0,0
27008,DB07087,DB07949,0.0,0
27006,DB00820,DB13181,0.0,0
27019,DB01240,DB02096,0.0,0
27005,DB12174,DB00387,0.0,0
27004,DB12587,DB09120,0.0,0
27003,DB12375,DB00202,0.0,0
27002,DB08197,DB13268,0.0,0
27001,DB06949,DB15110,0.0,0
27000,DB13060,DB12320,0.0,0
26998,DB04839,DB07493,0.0,0
26997,DB08045,DB01087,0.0,0
26996,DB02725,DB05266,0.0,0
26995,DB01075,DB13543,0.0,0
27018,DB01034,DB02914,0.0,0
27021,DB08542,DB09449,0.0,0
26993,DB00365,DB11468,0.0,0
27036,DB07653,DB13002,0.0,0
27047,DB02765,DB03533,0.0,0
27046,DB05869,DB12711,0.0,0
27045,DB12471,DB00080,0.0,0
27044,DB15360,DB00504,0.0,0
27043,DB01030,DB04942,0.0,0
27042,DB04277,DB07037,0.0,0
27041,DB06442,DB11141,0.0,0
27040,DB07023,DB07721,0.0,0
27038,DB01606,DB06778,0.0,0
27037,DB00905,DB02070,0.0,0
27035,DB02235,DB15127,0.0,0
27022,DB00373,DB07744,0.0,0
27034,DB12218,DB06216,0.0,0
27033,DB03156,DB13733,0.0,0
27032,DB07136,DB03071,0.0,0
27031,DB01356,DB11730,0.0,0
27030,DB13269,DB01650,0.0,0
27028,DB03811,DB03166,0.0,0
27027,DB04586,DB13284,0.0,0
27026,DB13342,DB15108,0.0,0
27025,DB12186,DB02310,0.0,0
27023,DB16243,DB00571,0.0,0
26994,DB01087,DB13868,0.0,0
26990,DB01394,DB14575,0.0,0
26934,DB13012,DB07458,0.0,0
26951,DB02925,DB04526,0.0,0
26961,DB00208,DB15976,0.0,0
26960,DB16016,DB08017,0.0,0
26959,DB12214,DB01884,0.0,0
26958,DB07045,DB08413,0.0,0
26957,DB15407,DB11830,0.0,0
26956,DB08761,DB12817,0.0,0
26955,DB08610,DB07145,0.0,0
26954,DB08231,DB11107,0.0,0
26953,DB01338,DB14099,0.0,0
26952,DB11836,DB06243,0.0,0
26949,DB03828,DB04037,0.0,0
26963,DB14631,DB12944,0.0,0
26948,DB13257,DB01347,0.0,0
26947,DB08705,DB04718,0.0,0
26944,DB02938,DB11145,0.0,0
26943,DB07518,DB00188,0.0,0
26942,DB04756,DB15167,0.0,0
26941,DB01605,DB03522,0.0,0
26940,DB07683,DB09314,0.0,0
26939,DB03637,DB12301,0.0,0
26937,DB02717,DB02061,0.0,0
26936,DB08014,DB00953,0.0,0
26962,DB00199,DB06905,0.0,0
26964,DB09226,DB01355,0.0,0
26989,DB03106,DB13622,0.0,0
26978,DB04835,DB07425,0.0,0
26988,DB14136,DB13639,0.0,0
26987,DB08018,DB07211,0.0,0
26986,DB11813,DB01118,0.0,0
26985,DB08342,DB11692,0.0,0
26984,DB09274,DB03767,0.0,0
26983,DB11526,DB08184,0.0,0
26982,DB12648,DB00993,0.0,0
26981,DB14151,DB11823,0.0,0
26980,DB12504,DB08955,0.0,0
26979,DB00559,DB12593,0.0,0
26977,DB03308,DB03791,0.0,0
26965,DB05444,DB09443,0.0,0
26976,DB01233,DB15281,0.0,0
26975,DB07908,DB13022,0.0,0
26974,DB14935,DB04454,0.0,0
26972,DB01423,DB03491,0.0,0
26971,DB01130,DB01017,0.0,0
26970,DB11620,DB06920,0.0,0
26969,DB01548,DB04629,0.0,0
26968,DB12329,DB12567,0.0,0
26967,DB00501,DB02107,0.0,0
26966,DB00127,DB01072,0.0,0
27048,DB11056,DB04029,0.0,0
27049,DB02497,DB01812,0.0,0
27050,DB11315,DB15399,0.0,0
27135,DB07373,DB07741,0.0,0
27146,DB08938,DB00140,0.0,0
27145,DB11596,DB00620,0.0,0
27144,DB07059,DB06983,0.0,0
27143,DB01232,DB04097,0.0,0
27142,DB11741,DB12781,0.0,0
27141,DB01349,DB03973,0.0,0
27140,DB03006,DB06957,0.0,0
27138,DB07681,DB07586,0.0,0
27137,DB06433,DB08427,0.0,0
27136,DB13388,DB02814,0.0,0
27134,DB01153,DB16039,0.0,0
27149,DB03724,DB00838,0.0,0
27132,DB02022,DB16147,0.0,0
27131,DB00143,DB08598,0.0,0
27130,DB08566,DB08083,0.0,0
27129,DB04045,DB12903,0.0,0
27128,DB01603,DB13993,0.0,0
27127,DB15057,DB07456,0.0,0
27126,DB08057,DB00425,0.0,0
27124,DB13869,DB15398,0.0,0
27123,DB02750,DB08981,0.0,0
27122,DB00221,DB02962,0.0,0
27147,DB07447,DB04094,0.0,0
27150,DB13094,DB00067,0.0,0
27051,DB00258,DB01974,0.0,0
27165,DB13088,DB12555,0.0,0
27175,DB08315,DB12097,0.0,0
27174,DB06893,DB01779,0.0,0
27173,DB11263,DB02587,0.0,0
27172,DB07382,DB00609,0.0,0
27171,DB07723,DB04713,0.0,0
27170,DB07816,DB08597,0.0,0
27169,DB07503,DB14675,0.0,0
27168,DB12387,DB12446,0.0,0
27167,DB08371,DB01282,0.0,0
27166,DB00611,DB03501,0.0,0
27164,DB09421,DB04022,0.0,0
27151,DB03727,DB15901,0.0,0
27163,DB07665,DB08131,0.0,0
27162,DB00868,DB08256,0.0,0
27161,DB06603,DB13109,0.0,0
27160,DB06680,DB15143,0.0,0
27159,DB06693,DB06364,0.0,0
27158,DB00806,DB01171,0.0,0
27157,DB11183,DB04545,0.0,0
27156,DB08456,DB05450,0.0,0
27154,DB09459,DB14527,0.0,0
27153,DB00816,DB11127,0.0,0
27121,DB01321,DB07843,0.0,0
27120,DB13548,DB00352,0.0,0
27118,DB04060,DB02543,0.0,0
27066,DB00804,DB02935,0.0,0
27078,DB01883,DB07423,0.0,0
27077,DB08207,DB07802,0.0,0
27076,DB14108,DB04534,0.0,0
27075,DB11812,DB11420,0.0,0
27073,DB13398,DB06990,0.0,0
27072,DB00320,DB07563,0.0,0
27071,DB08681,DB04262,0.0,0
27069,DB05076,DB00337,0.0,0
27068,DB15231,DB14760,0.0,0
27067,DB12535,DB08615,0.0,0
27065,DB15457,DB02010,0.0,0
27117,DB02726,DB12911,0.0,0
27064,DB15193,DB02232,0.0,0
27062,DB08242,DB00777,0.0,0
27060,DB16330,DB07659,0.0,0
27059,DB09372,DB03876,0.0,0
27058,DB01922,DB11206,0.0,0
27057,DB08510,DB13208,0.0,0
27056,DB01159,DB11417,0.0,0
27055,DB16132,DB01222,0.0,0
27054,DB09209,DB03266,0.0,0
27053,DB01497,DB13511,0.0,0
27079,DB07692,DB01926,0.0,0
27080,DB06127,DB09249,0.0,0
27081,DB04188,DB06747,0.0,0
27082,DB12191,DB00226,0.0,0
27114,DB06792,DB02014,0.0,0
27113,DB04757,DB11890,0.0,0
27112,DB00184,DB03386,0.0,0
27111,DB12083,DB03614,0.0,0
27110,DB11123,DB13322,0.0,0
27108,DB16228,DB03393,0.0,0
27105,DB06251,DB08638,0.0,0
27104,DB16065,DB02065,0.0,0
27103,DB13501,DB04255,0.0,0
27102,DB02189,DB04662,0.0,0
27100,DB02371,DB14108,0.0,0
27099,DB03078,DB11937,0.0,0
27098,DB16036,DB06811,0.0,0
27094,DB03189,DB03184,0.0,0
27091,DB11461,DB09306,0.0,0
27090,DB02662,DB14007,0.0,0
27087,DB07703,DB00603,0.0,0
27086,DB13153,DB16029,0.0,0
27085,DB00937,DB15197,0.0,0
27084,DB09042,DB09186,0.0,0
27083,DB00774,DB04532,0.0,0
26935,DB14073,DB13223,0.0,0
26933,DB12345,DB04523,0.0,0
26706,DB03576,DB03837,0.0,0
26777,DB07271,DB06837,0.0,0
26788,DB08060,DB15790,0.0,0
26787,DB09401,DB01755,0.0,0
26786,DB12715,DB07156,0.0,0
26785,DB08858,DB01969,0.0,0
26784,DB04693,DB12147,0.0,0
26783,DB05686,DB05245,0.0,0
26782,DB08742,DB13206,0.0,0
26781,DB00947,DB13089,0.0,0
26780,DB06939,DB01814,0.0,0
26778,DB03361,DB12112,0.0,0
26776,DB02010,DB03169,0.0,0
26790,DB00274,DB05607,0.0,0
26774,DB12762,DB14651,0.0,0
26773,DB01425,DB04131,0.0,0
26772,DB00743,DB12203,0.0,0
26771,DB06952,DB01014,0.0,0
26770,DB16059,DB00898,0.0,0
26769,DB09156,DB12527,0.0,0
26768,DB01003,DB13542,0.0,0
26767,DB11948,DB12082,0.0,0
26766,DB13662,DB04679,0.0,0
26765,DB05959,DB12499,0.0,0
26789,DB00592,DB00474,0.0,0
26791,DB02249,DB07074,0.0,0
26763,DB01515,DB15371,0.0,0
26805,DB15555,DB11938,0.0,0
26816,DB13379,DB16305,0.0,0
26815,DB04632,DB09124,0.0,0
26814,DB16308,DB16243,0.0,0
26813,DB12267,DB02847,0.0,0
26812,DB01329,DB13577,0.0,0
26810,DB04365,DB04823,0.0,0
26809,DB08454,DB08329,0.0,0
26808,DB02306,DB12268,0.0,0
26807,DB01171,DB02878,0.0,0
26806,DB02441,DB02762,0.0,0
26804,DB08459,DB00241,0.0,0
26792,DB01366,DB01188,0.0,0
26803,DB04532,DB02450,0.0,0
26802,DB13772,DB07722,0.0,0
26801,DB06331,DB14872,0.0,0
26800,DB01128,DB01701,0.0,0
26799,DB13024,DB01513,0.0,0
26798,DB11100,DB15883,0.0,0
26797,DB14010,DB07920,0.0,0
26796,DB08986,DB07625,0.0,0
26795,DB00134,DB08970,0.0,0
26794,DB11392,DB14774,0.0,0
26764,DB01401,DB00854,0.0,0
26762,DB04280,DB13699,0.0,0
26932,DB12173,DB00307,0.0,0
26720,DB15272,DB12713,0.0,0
26730,DB11282,DB00091,0.0,0
26729,DB02929,DB01284,0.0,0
26728,DB16353,DB13950,0.0,0
26727,DB12268,DB00877,0.0,0
26726,DB07297,DB07183,0.0,0
26725,DB12255,DB06479,0.0,0
26724,DB00533,DB13616,0.0,0
26723,DB13555,DB09383,0.0,0
26722,DB16627,DB04453,0.0,0
26721,DB02559,DB01836,0.0,0
26719,DB02482,DB08653,0.0,0
26732,DB08054,DB03064,0.0,0
26717,DB07160,DB03546,0.0,0
26716,DB02911,DB14541,0.0,0
26715,DB09477,DB07102,0.0,0
26714,DB09080,DB01481,0.0,0
26713,DB02081,DB08873,0.0,0
26712,DB00822,DB08985,0.0,0
26711,DB03763,DB11587,0.0,0
26710,DB11562,DB06585,0.0,0
26709,DB03534,DB03154,0.0,0
26708,DB12539,DB09200,0.0,0
26731,DB07188,DB13547,0.0,0
26733,DB08692,DB16534,0.0,0
26761,DB16167,DB04002,0.0,0
26750,DB04104,DB12621,0.0,0
26760,DB12836,DB03887,0.0,0
26759,DB04656,DB00398,0.0,0
26758,DB03974,DB12325,0.0,0
26757,DB07901,DB03796,0.0,0
26756,DB05421,DB15012,0.0,0
26755,DB02311,DB08546,0.0,0
26754,DB02627,DB08789,0.0,0
26753,DB02214,DB13025,0.0,0
26752,DB15902,DB05531,0.0,0
26751,DB03274,DB08039,0.0,0
26749,DB09376,DB01973,0.0,0
26735,DB15495,DB02726,0.0,0
26747,DB14052,DB11511,0.0,0
26746,DB00551,DB07370,0.0,0
26745,DB04133,DB14180,0.0,0
26744,DB07817,DB14855,0.0,0
26743,DB11882,DB12162,0.0,0
26740,DB14719,DB14955,0.0,0
26739,DB03148,DB00599,0.0,0
26738,DB13434,DB02881,0.0,0
26737,DB15102,DB00587,0.0,0
26736,DB08262,DB06775,0.0,0
26817,DB07878,DB07991,0.0,0
26818,DB14218,DB00326,0.0,0
26819,DB04867,DB08864,0.0,0
26891,DB03520,DB03126,0.0,0
26901,DB09157,DB03019,0.0,0
26900,DB03097,DB03352,0.0,0
26899,DB00454,DB07807,0.0,0
26898,DB12422,DB07371,0.0,0
26897,DB03821,DB07646,0.0,0
26896,DB12424,DB11751,0.0,0
26895,DB03751,DB00696,0.0,0
26894,DB12299,DB11812,0.0,0
26893,DB11732,DB06855,0.0,0
26892,DB08348,DB14568,0.0,0
26890,DB03387,DB07740,0.0,0
26903,DB12129,DB02933,0.0,0
26889,DB02051,DB03890,0.0,0
26888,DB07772,DB11362,0.0,0
26887,DB12833,DB05928,0.0,0
26886,DB08038,DB05645,0.0,0
26885,DB04187,DB11907,0.0,0
26884,DB01898,DB00429,0.0,0
26882,DB11739,DB01574,0.0,0
26881,DB08321,DB12231,0.0,0
26880,DB08684,DB08660,0.0,0
26879,DB01887,DB15450,0.0,0
26902,DB12005,DB11968,0.0,0
26904,DB02879,DB13625,0.0,0
26820,DB00913,DB05076,0.0,0
26920,DB01964,DB07026,0.0,0
26931,DB13451,DB00691,0.0,0
26930,DB03931,DB08786,0.0,0
26928,DB01852,DB06971,0.0,0
26927,DB07952,DB09130,0.0,0
26926,DB05792,DB01220,0.0,0
26925,DB01618,DB00126,0.0,0
26924,DB12778,DB04196,0.0,0
26923,DB07685,DB01963,0.0,0
26922,DB11110,DB11257,0.0,0
26921,DB15106,DB07533,0.0,0
26919,DB09155,DB03059,0.0,0
26905,DB14845,DB02924,0.0,0
26918,DB07406,DB09220,0.0,0
26917,DB13106,DB15282,0.0,0
26916,DB15062,DB14814,0.0,0
26915,DB09231,DB01189,0.0,0
26914,DB07212,DB06558,0.0,0
26912,DB07299,DB01503,0.0,0
26911,DB03408,DB07055,0.0,0
26910,DB01235,DB04180,0.0,0
26909,DB01963,DB02519,0.0,0
26908,DB04414,DB06826,0.0,0
26878,DB08926,DB13169,0.0,0
26877,DB01377,DB01268,0.0,0
26876,DB02937,DB08585,0.0,0
26835,DB11151,DB01088,0.0,0
26845,DB07074,DB06919,0.0,0
26844,DB12327,DB11156,0.0,0
26843,DB07242,DB01542,0.0,0
26842,DB06968,DB03353,0.0,0
26841,DB13400,DB15151,0.0,0
29995,DB15674,DB02483,0.0,0
26839,DB00979,DB09047,0.0,0
26838,DB08908,DB13564,0.0,0
26837,DB06840,DB12339,0.0,0
26836,DB02361,DB16733,0.0,0
26834,DB00325,DB02518,0.0,0
26875,DB08524,DB06266,0.0,0
26833,DB12443,DB14719,0.0,0
26832,DB08655,DB16078,0.0,0
26831,DB04560,DB04863,0.0,0
26828,DB08318,DB04364,0.0,0
26827,DB11918,DB16221,0.0,0
26826,DB08758,DB08535,0.0,0
26825,DB12405,DB16000,0.0,0
26824,DB04265,DB01699,0.0,0
26823,DB06140,DB06368,0.0,0
26821,DB03262,DB01181,0.0,0
26847,DB11922,DB05792,0.0,0
26849,DB06137,DB05478,0.0,0
26851,DB15065,DB04308,0.0,0
26852,DB07873,DB07250,0.0,0
26874,DB04878,DB06313,0.0,0
26873,DB13626,DB13690,0.0,0
26872,DB00916,DB02784,0.0,0
26871,DB12227,DB02685,0.0,0
26870,DB01337,DB12131,0.0,0
26869,DB08387,DB08321,0.0,0
26868,DB06262,DB01885,0.0,0
26867,DB08930,DB08342,0.0,0
26866,DB15080,DB01144,0.0,0
26865,DB13697,DB03497,0.0,0
26864,DB03085,DB07596,0.0,0
26863,DB14510,DB12377,0.0,0
26862,DB01165,DB07859,0.0,0
26861,DB09380,DB03867,0.0,0
26859,DB01362,DB04632,0.0,0
26858,DB02172,DB08774,0.0,0
26857,DB08113,DB15080,0.0,0
26856,DB04396,DB03143,0.0,0
26855,DB02396,DB02024,0.0,0
26854,DB16157,DB03460,0.0,0
26853,DB15790,DB02130,0.0,0
26234,DB07782,DB12694,0.0,0
26232,DB11513,DB13369,0.0,0
25274,DB01347,DB07704,0.0,0
25585,DB08892,DB11697,0.0,0
25595,DB13329,DB02773,0.0,0
25594,DB14625,DB08220,0.0,0
25593,DB03420,DB08636,0.0,0
25592,DB02380,DB13254,0.0,0
25591,DB03358,DB07957,0.0,0
25590,DB04269,DB07139,0.0,0
25589,DB11785,DB02139,0.0,0
25588,DB07831,DB03392,0.0,0
25587,DB01088,DB06634,0.0,0
25586,DB03568,DB01716,0.0,0
25583,DB15588,DB00513,0.0,0
25597,DB03426,DB02241,0.0,0
25581,DB03318,DB08668,0.0,0
25579,DB02893,DB06421,0.0,0
30005,DB12223,DB00229,0.0,0
25577,DB06970,DB15968,0.0,0
25576,DB15247,DB02398,0.0,0
25575,DB08509,DB03373,0.0,0
25574,DB12562,DB02508,0.0,0
25573,DB07350,DB03165,0.0,0
25572,DB00987,DB12799,0.0,0
25571,DB15490,DB08500,0.0,0
25596,DB05659,DB14074,0.0,0
25598,DB14628,DB02504,0.0,0
25569,DB01632,DB16162,0.0,0
25612,DB07511,DB12412,0.0,0
25624,DB12623,DB02505,0.0,0
25623,DB06637,DB02156,0.0,0
25622,DB04373,DB08843,0.0,0
25620,DB04748,DB02537,0.0,0
25619,DB05625,DB15668,0.0,0
25618,DB02272,DB15462,0.0,0
25617,DB16182,DB03383,0.0,0
25616,DB03321,DB09053,0.0,0
25614,DB00918,DB04034,0.0,0
25613,DB09257,DB11485,0.0,0
25611,DB08513,DB00757,0.0,0
25599,DB06266,DB04095,0.0,0
25610,DB08527,DB11480,0.0,0
25609,DB04801,DB07914,0.0,0
25608,DB00314,DB16406,0.0,0
25607,DB01478,DB07817,0.0,0
25606,DB13807,DB03972,0.0,0
25605,DB14806,DB13808,0.0,0
25604,DB02302,DB04758,0.0,0
25602,DB01805,DB14667,0.0,0
25601,DB01146,DB03206,0.0,0
25600,DB06282,DB16304,0.0,0
25570,DB15822,DB06548,0.0,0
25568,DB02538,DB09128,0.0,0
25506,DB02251,DB04504,0.0,0
25522,DB13137,DB04084,0.0,0
25535,DB13554,DB04797,0.0,0
25533,DB11879,DB07064,0.0,0
25532,DB13272,DB11995,0.0,0
25531,DB11993,DB05428,0.0,0
25528,DB08708,DB05154,0.0,0
25527,DB03837,DB15623,0.0,0
25526,DB12746,DB07839,0.0,0
25525,DB08201,DB06598,0.0,0
25524,DB01055,DB03648,0.0,0
25523,DB03934,DB07739,0.0,0
25521,DB13602,DB06738,0.0,0
25537,DB13035,DB03615,0.0,0
25520,DB04131,DB07866,0.0,0
25519,DB13481,DB04630,0.0,0
25518,DB02622,DB04575,0.0,0
25515,DB13371,DB03435,0.0,0
25514,DB01804,DB03591,0.0,0
25512,DB08361,DB14130,0.0,0
25511,DB07743,DB00332,0.0,0
25510,DB04121,DB01851,0.0,0
25509,DB03299,DB16652,0.0,0
25508,DB09479,DB09420,0.0,0
25536,DB15494,DB13572,0.0,0
25538,DB01421,DB13768,0.0,0
25567,DB07170,DB06859,0.0,0
25555,DB09403,DB12784,0.0,0
25566,DB11296,DB16027,0.0,0
25564,DB03885,DB08157,0.0,0
25563,DB01664,DB04511,0.0,0
25562,DB08389,DB13957,0.0,0
25561,DB00765,DB02699,0.0,0
25560,DB12311,DB11786,0.0,0
25559,DB11992,DB11541,0.0,0
25558,DB02814,DB01213,0.0,0
25557,DB02209,DB06302,0.0,0
25556,DB13183,DB03010,0.0,0
25554,DB16087,DB15207,0.0,0
25539,DB04796,DB06883,0.0,0
25553,DB03744,DB05340,0.0,0
25551,DB12933,DB08620,0.0,0
25550,DB03141,DB00443,0.0,0
25549,DB12708,DB13266,0.0,0
25548,DB07701,DB03144,0.0,0
25547,DB11876,DB11954,0.0,0
25545,DB11670,DB01996,0.0,0
25544,DB11952,DB06884,0.0,0
25543,DB07823,DB00493,0.0,0
25541,DB06367,DB14086,0.0,0
25625,DB13138,DB08820,0.0,0
25626,DB16660,DB01561,0.0,0
25627,DB01670,DB13379,0.0,0
25710,DB13673,DB15096,0.0,0
25720,DB12301,DB03720,0.0,0
25719,DB09075,DB03539,0.0,0
25718,DB02274,DB01868,0.0,0
25717,DB03904,DB13637,0.0,0
25716,DB08484,DB06397,0.0,0
25715,DB03770,DB04416,0.0,0
25714,DB06187,DB04384,0.0,0
25713,DB16046,DB15251,0.0,0
25712,DB13072,DB07606,0.0,0
25711,DB11659,DB12308,0.0,0
25709,DB14184,DB07881,0.0,0
25723,DB11875,DB13549,0.0,0
25708,DB02483,DB15435,0.0,0
25707,DB12252,DB04541,0.0,0
25706,DB00609,DB04853,0.0,0
25705,DB04924,DB04349,0.0,0
25704,DB13605,DB01786,0.0,0
25703,DB12167,DB13384,0.0,0
25701,DB09195,DB01170,0.0,0
25700,DB07649,DB13060,0.0,0
25699,DB00196,DB01422,0.0,0
25698,DB00298,DB06756,0.0,0
25721,DB13230,DB06918,0.0,0
25724,DB00322,DB03451,0.0,0
25628,DB01506,DB12218,0.0,0
25738,DB09271,DB02670,0.0,0
25748,DB12155,DB04829,0.0,0
25747,DB08341,DB11416,0.0,0
25746,DB12755,DB13857,0.0,0
25745,DB04795,DB13275,0.0,0
25744,DB04736,DB07427,0.0,0
25743,DB02366,DB07147,0.0,0
25742,DB08756,DB12808,0.0,0
25741,DB00307,DB12883,0.0,0
25740,DB14706,DB04066,0.0,0
25739,DB07829,DB02942,0.0,0
25737,DB07234,DB08463,0.0,0
25725,DB07251,DB08363,0.0,0
25736,DB12348,DB08217,0.0,0
25735,DB00793,DB08635,0.0,0
25734,DB04504,DB13641,0.0,0
25733,DB00521,DB08967,0.0,0
25732,DB06908,DB12259,0.0,0
25731,DB07287,DB15170,0.0,0
25729,DB15924,DB06406,0.0,0
25728,DB06156,DB01126,0.0,0
25727,DB11290,DB15146,0.0,0
25726,DB08135,DB01978,0.0,0
25697,DB08140,DB06972,0.0,0
25696,DB01071,DB15308,0.0,0
25695,DB07930,DB03480,0.0,0
25648,DB13699,DB05885,0.0,0
25659,DB12092,DB13763,0.0,0
25658,DB00548,DB04351,0.0,0
25656,DB03578,DB11846,0.0,0
25655,DB12720,DB04537,0.0,0
25654,DB12777,DB03309,0.0,0
25653,DB02129,DB08519,0.0,0
25652,DB00931,DB03344,0.0,0
25651,DB01676,DB03024,0.0,0
25650,DB06354,DB12518,0.0,0
25649,DB14533,DB09187,0.0,0
25647,DB08365,DB13617,0.0,0
25692,DB15305,DB03002,0.0,0
25646,DB07757,DB11867,0.0,0
25644,DB04289,DB08533,0.0,0
25643,DB02237,DB13481,0.0,0
25640,DB15456,DB08171,0.0,0
25638,DB07850,DB03975,0.0,0
25635,DB12927,DB14073,0.0,0
25633,DB14982,DB01051,0.0,0
25632,DB07835,DB06992,0.0,0
25631,DB00861,DB03589,0.0,0
25629,DB00146,DB08337,0.0,0
25660,DB14949,DB06077,0.0,0
25661,DB01132,DB11423,0.0,0
25662,DB06174,DB08139,0.0,0
25663,DB04998,DB08059,0.0,0
25690,DB09018,DB11383,0.0,0
25689,DB13606,DB05129,0.0,0
25688,DB07854,DB01319,0.0,0
25686,DB07580,DB13701,0.0,0
25685,DB08062,DB06695,0.0,0
25681,DB01458,DB00530,0.0,0
25680,DB11890,DB01600,0.0,0
25679,DB13005,DB14786,0.0,0
25678,DB07758,DB12606,0.0,0
25677,DB04291,DB12553,0.0,0
25675,DB14909,DB03926,0.0,0
25674,DB04127,DB09026,0.0,0
25673,DB00664,DB03094,0.0,0
25672,DB02009,DB05491,0.0,0
25671,DB08704,DB13104,0.0,0
25670,DB08649,DB02188,0.0,0
25669,DB15444,DB03888,0.0,0
25668,DB02920,DB13755,0.0,0
25666,DB13784,DB03702,0.0,0
25665,DB02573,DB04291,0.0,0
25664,DB02368,DB13581,0.0,0
25507,DB11935,DB04788,0.0,0
25505,DB03287,DB11827,0.0,0
25750,DB01150,DB03380,0.0,0
25340,DB02560,DB15296,0.0,0
25352,DB12993,DB06907,0.0,0
25351,DB00603,DB03421,0.0,0
25350,DB07124,DB04083,0.0,0
25349,DB09152,DB12837,0.0,0
25348,DB07538,DB00391,0.0,0
25347,DB16737,DB03241,0.0,0
25346,DB15581,DB04896,0.0,0
25345,DB11577,DB13571,0.0,0
25344,DB15970,DB07692,0.0,0
25342,DB13540,DB13869,0.0,0
25339,DB15035,DB00943,0.0,0
25354,DB05779,DB01546,0.0,0
25338,DB01955,DB08339,0.0,0
25337,DB01725,DB03736,0.0,0
25336,DB08939,DB07465,0.0,0
25335,DB15780,DB08300,0.0,0
25334,DB03047,DB15123,0.0,0
25333,DB02716,DB15933,0.0,0
25332,DB08845,DB04082,0.0,0
25331,DB04974,DB06814,0.0,0
25330,DB03962,DB03744,0.0,0
25329,DB13955,DB02137,0.0,0
25353,DB15884,DB03569,0.0,0
25355,DB12054,DB02678,0.0,0
25327,DB12341,DB01577,0.0,0
25372,DB00995,DB01486,0.0,0
25383,DB01245,DB07389,0.0,0
25382,DB08026,DB03348,0.0,0
25381,DB00496,DB08227,0.0,0
25380,DB11421,DB13219,0.0,0
25379,DB13259,DB03849,0.0,0
25378,DB04638,DB03764,0.0,0
25377,DB07159,DB16171,0.0,0
25376,DB09177,DB01592,0.0,0
25375,DB16159,DB01595,0.0,0
25373,DB09087,DB06600,0.0,0
25371,DB04411,DB13356,0.0,0
25356,DB07702,DB07589,0.0,0
25370,DB00600,DB03412,0.0,0
25368,DB14540,DB08631,0.0,0
25367,DB02618,DB15581,0.0,0
25365,DB01765,DB13565,0.0,0
25364,DB04612,DB14513,0.0,0
25363,DB00292,DB01708,0.0,0
25362,DB11874,DB12150,0.0,0
25359,DB09490,DB04873,0.0,0
25358,DB07700,DB03481,0.0,0
25357,DB14054,DB03359,0.0,0
25328,DB08110,DB01264,0.0,0
25326,DB07951,DB11936,0.0,0
25504,DB03005,DB13793,0.0,0
25286,DB02778,DB06293,0.0,0
25296,DB03502,DB04745,0.0,0
25295,DB12765,DB01121,0.0,0
25294,DB04473,DB00445,0.0,0
25293,DB07202,DB12369,0.0,0
25292,DB07398,DB12528,0.0,0
25291,DB12668,DB02988,0.0,0
25290,DB16194,DB00721,0.0,0
25289,DB04454,DB14652,0.0,0
25288,DB02006,DB01247,0.0,0
25287,DB14212,DB11770,0.0,0
30008,DB01735,DB03933,0.0,0
25298,DB04576,DB04121,0.0,0
25285,DB07090,DB04738,0.0,0
25283,DB02977,DB00583,0.0,0
25282,DB07228,DB08212,0.0,0
25281,DB01777,DB03162,0.0,0
25280,DB02033,DB06297,0.0,0
25279,DB14829,DB12885,0.0,0
25278,DB01647,DB07611,0.0,0
25277,DB04085,DB12794,0.0,0
25276,DB06942,DB12087,0.0,0
25275,DB03312,DB14768,0.0,0
25297,DB12798,DB15816,0.0,0
25299,DB11093,DB02732,0.0,0
25325,DB03446,DB07986,0.0,0
25313,DB03819,DB01210,0.0,0
25324,DB11641,DB13695,0.0,0
25322,DB02866,DB04860,0.0,0
25321,DB08609,DB06989,0.0,0
25320,DB14502,DB02088,0.0,0
25319,DB11474,DB04759,0.0,0
25318,DB02163,DB14551,0.0,0
25317,DB05560,DB03150,0.0,0
25316,DB09096,DB04498,0.0,0
25315,DB05327,DB00790,0.0,0
25314,DB04243,DB01038,0.0,0
25312,DB13463,DB13623,0.0,0
25300,DB11718,DB12533,0.0,0
25311,DB12640,DB13847,0.0,0
25309,DB11309,DB03017,0.0,0
25308,DB07126,DB13344,0.0,0
25307,DB00909,DB05490,0.0,0
25306,DB13392,DB07200,0.0,0
25305,DB11507,DB03270,0.0,0
25304,DB00941,DB02127,0.0,0
25303,DB01499,DB03730,0.0,0
25302,DB16048,DB13817,0.0,0
25301,DB13653,DB13135,0.0,0
25385,DB00246,DB02217,0.0,0
25386,DB16226,DB13495,0.0,0
25387,DB07627,DB01204,0.0,0
25460,DB01553,DB11682,0.0,0
25471,DB02919,DB05186,0.0,0
25470,DB15033,DB09488,0.0,0
25469,DB08100,DB04847,0.0,0
25468,DB02223,DB15833,0.0,0
25467,DB04295,DB01572,0.0,0
25466,DB07535,DB08356,0.0,0
25465,DB01865,DB03283,0.0,0
25463,DB14527,DB14198,0.0,0
25462,DB06585,DB15214,0.0,0
25461,DB07640,DB04842,0.0,0
25459,DB07305,DB08993,0.0,0
